CL ID,"Time Period (Month, Year)","Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Grouping,NH4 (μM) DIFF,NO3 (μM) DIFF,PO4 (μM) DIFF,DIN (μM) DIFF,TDN (μM) DIFF
2795,May-October,38.114649,-121.683369,San Joaquin River,-3.93,0.04,-0.22,-3.89,1.07
2796,May-October,38.11334,-121.682866,San Joaquin River,-3.99,-0.06,-0.21,-4.05,1.09
2797,May-October,38.111891,-121.682903,San Joaquin River,-4,-0.18,-0.2,-4.18,1.09
2798,May-October,38.11045,-121.683106,San Joaquin River,-4,-0.18,-0.2,-4.18,1.09
2799,May-October,38.109021,-121.683373,San Joaquin River,-3.93,-0.27,-0.18,-4.2,1.14
2800,May-October,38.107626,-121.683865,San Joaquin River,-3.73,-0.25,-0.15,-3.98,1.22
2801,May-October,38.106219,-121.684292,San Joaquin River,-3.5,-0.26,-0.1,-3.76,1.52
2802,May-October,38.104806,-121.6847,San Joaquin River,-3.5,-0.26,-0.1,-3.76,1.52
2803,May-October,38.103379,-121.685022,San Joaquin River,-3.2,-0.26,-0.05,-3.45,1.92
2804,May-October,38.10196,-121.685396,San Joaquin River,-2.85,-0.3,0,-3.14,2.34
2805,May-October,38.100525,-121.685655,San Joaquin River,-2.85,-0.3,0,-3.14,2.34
2806,May-October,38.099085,-121.685848,San Joaquin River,-2.48,-0.28,0.06,-2.76,2.55
2807,May-October,38.097637,-121.685776,San Joaquin River,-2.03,-0.39,0.1,-2.42,2.93
2808,May-October,38.096188,-121.685716,San Joaquin River,-1.45,-0.43,0.13,-1.88,3.7
2809,May-October,38.094738,-121.685702,San Joaquin River,-1.45,-0.43,0.13,-1.88,3.7
2810,May-October,38.093289,-121.685663,San Joaquin River,-0.95,-0.37,0.14,-1.32,4.31
2811,May-October,38.091839,-121.685616,San Joaquin River,-0.5,-0.3,0.14,-0.8,4.91
2812,May-October,38.09039,-121.685547,San Joaquin River,-0.5,-0.3,0.14,-0.8,4.91
2813,May-October,38.088947,-121.685483,San Joaquin River,-0.14,-0.12,0.13,-0.26,5.51
2814,May-October,38.087513,-121.68521,San Joaquin River,0.05,0.1,0.12,0.14,5.95
2815,May-October,38.086092,-121.684855,San Joaquin River,0.18,0.34,0.1,0.53,6.24
2816,May-October,38.084898,-121.683848,San Joaquin River,0.18,0.34,0.1,0.53,6.24
2817,May-October,38.083778,-121.682683,San Joaquin River,0.27,0.88,0.08,1.15,6.64
2818,May-October,38.08266,-121.681515,San Joaquin River,0.25,1.09,0.07,1.34,6.81
2819,May-October,38.115473,-121.497613,Bouldin Island Ch1,-2.2,-12.53,0.38,-14.72,-13.91
2820,May-October,38.114061,-121.497919,Bouldin Island Ch1,-0.79,-9.89,0.58,-10.68,-10.04
2821,May-October,38.112759,-121.498727,Bouldin Island Ch1,-0.79,-9.89,0.58,-10.68,-10.04
2822,May-October,38.11155,-121.499717,Bouldin Island Ch1,-0.03,-8.8,0.92,-8.83,-7.93
2823,May-October,38.110454,-121.500873,Bouldin Island Ch1,0.02,-8,0.77,-7.98,-7.2
2824,May-October,38.109016,-121.500826,Bouldin Island Ch1,0.28,-7.81,1.09,-7.54,-6.31
2825,May-October,38.107695,-121.500128,Bouldin Island Ch1,0.43,-7.95,1.37,-7.52,-5.97
2826,May-October,38.106597,-121.498936,Bouldin Island Ch1,0.65,-8.25,1.58,-7.59,-6
2827,May-October,38.10592,-121.497315,Bouldin Island Ch1,1.02,-8.84,2.02,-7.82,-6.17
2828,May-October,38.105611,-121.495558,Bouldin Island Ch1,1.28,-8.72,2.18,-7.44,-5.87
2829,May-October,38.105343,-121.493763,Bouldin Island Ch1,1.28,-8.72,2.18,-7.44,-5.87
2830,May-October,38.105104,-121.491963,Bouldin Island Ch1,1.55,-8.43,2.3,-6.88,-5.39
2831,May-October,38.103835,-121.491338,Bouldin Island Ch1,1.78,-8.56,2.53,-6.78,-5.4
2832,May-October,38.102404,-121.491628,Bouldin Island Ch1,1.78,-8.56,2.53,-6.78,-5.4
2833,May-October,38.100981,-121.491963,Bouldin Island Ch1,1.69,-9.7,2.61,-8.01,-6.63
2834,May-October,38.099665,-121.492703,Bouldin Island Ch1,1.96,-10.61,2.72,-8.65,-7.32
2835,May-October,38.098742,-121.49411,Bouldin Island Ch1,1.65,-11.1,2.67,-9.45,-8.04
2836,May-October,38.097805,-121.495486,Bouldin Island Ch1,2.01,-11.9,2.74,-9.9,-8.49
2837,May-October,38.09644,-121.495455,Bouldin Island Ch1,2.01,-11.9,2.74,-9.9,-8.49
2838,May-October,38.09507,-121.49487,Bouldin Island Ch1,2.39,-12.85,2.73,-10.47,-8.94
2839,May-October,38.11706,-121.496016,S Mokelumne River,-3.34,-14.52,0.1,-17.86,-17.02
2840,May-October,38.118082,-121.494833,S Mokelumne River,-3.9,-15.78,0.1,-19.69,-18.62
2841,May-October,38.119511,-121.494953,S Mokelumne River,-4.12,-16.43,0.06,-20.55,-19.63
2842,May-October,38.120695,-121.495958,S Mokelumne River,-4.07,-16.77,0.02,-20.84,-20.07
2843,May-October,38.121196,-121.497677,S Mokelumne River,-4.07,-16.77,0.02,-20.84,-20.07
2844,May-October,38.122073,-121.499068,S Mokelumne River,-3.91,-16.36,0.01,-20.27,-19.55
2845,May-October,38.123445,-121.499281,S Mokelumne River,-4.04,-17.43,-0.01,-21.48,-20.76
2846,May-October,38.124444,-121.497985,S Mokelumne River,-3.76,-16.97,-0.03,-20.74,-20.26
2847,May-October,38.125443,-121.496661,S Mokelumne River,-3.73,-17.12,-0.01,-20.85,-20.38
2848,May-October,38.126764,-121.496107,S Mokelumne River,-3.22,-15.79,-0.04,-19.02,-18.94
2849,May-October,38.128048,-121.49686,S Mokelumne River,-3.22,-15.79,-0.04,-19.02,-18.94
2850,May-October,38.128765,-121.498432,S Mokelumne River,-2.55,-13.28,-0.09,-15.83,-16.37
2851,May-October,38.129071,-121.50022,S Mokelumne River,-2.4,-12.33,-0.12,-14.74,-15.47
2852,May-October,38.129318,-121.502023,S Mokelumne River,-2.27,-11.34,-0.14,-13.61,-14.58
2853,May-October,38.129931,-121.503676,S Mokelumne River,-2.27,-11.34,-0.14,-13.61,-14.58
2854,May-October,38.130891,-121.505044,S Mokelumne River,-1.73,-8.6,-0.22,-10.33,-12.18
2855,May-October,38.131996,-121.506231,S Mokelumne River,-1.73,-8.21,-0.24,-9.94,-12.03
2856,May-October,38.133276,-121.507043,S Mokelumne River,-1.69,-7.63,-0.29,-9.32,-11.73
2857,May-October,38.134508,-121.506218,S Mokelumne River,-1.83,-7.56,-0.35,-9.39,-11.93
2858,May-October,38.135413,-121.504785,S Mokelumne River,-1.8,-7.53,-0.34,-9.32,-11.74
2859,May-October,38.136458,-121.503595,S Mokelumne River,-2.14,-7.66,-0.39,-9.81,-11.92
2860,May-October,38.137884,-121.503443,S Mokelumne River,-2.14,-7.66,-0.39,-9.81,-11.92
2861,May-October,38.139139,-121.504346,S Mokelumne River,-2.35,-8.02,-0.46,-10.37,-12.49
2862,May-October,38.140485,-121.504921,S Mokelumne River,-2.75,-8.63,-0.51,-11.38,-13.03
2863,May-October,38.141841,-121.504303,S Mokelumne River,-2.75,-8.63,-0.51,-11.38,-13.03
2864,May-October,38.12353,-122.05895,Montezuma Slough,-4.49,4.57,-0.4,0.09,10.09
2865,May-October,38.124827,-122.05813,Montezuma Slough,-4.51,4.12,-0.4,-0.39,9.71
2866,May-October,38.126223,-122.057698,Montezuma Slough,-4.5,3.37,-0.39,-1.13,7.83
2867,May-October,38.127655,-122.057408,Montezuma Slough,-4.52,2.53,-0.39,-1.98,6.63
2868,May-October,38.12906,-122.057753,Montezuma Slough,-4.52,1.78,-0.38,-2.74,5.26
2869,May-October,38.130444,-122.058174,Montezuma Slough,-4.53,2.01,-0.38,-2.52,6.01
2974,May-October,38.122377,-122.06056,Suisun Slough,-4.46,4.47,-0.41,0.01,9.99
2975,May-October,38.121714,-122.062193,Suisun Slough,-4.46,4.31,-0.42,-0.14,10.05
3117,May-October,38.130166,-121.575002,Mokelumne River,-7.07,-9.53,-1.05,-16.6,-16.1
3118,May-October,38.130894,-121.573415,Mokelumne River,-8.73,-10,-1.2,-18.73,-17.39
3119,May-October,38.13159,-121.571807,Mokelumne River,-8.73,-10,-1.2,-18.73,-17.39
3120,May-October,38.132207,-121.570146,Mokelumne River,-9.33,-10.39,-1.25,-19.73,-18.25
3121,May-October,38.132526,-121.568419,Mokelumne River,-10.83,-11.02,-1.32,-21.84,-20.48
3122,May-October,38.132332,-121.566603,South Mokelumne River,-11.11,-11.02,-1.31,-22.13,-20.69
3123,May-October,38.132018,-121.564816,South Mokelumne River,-12.29,-11.51,-1.34,-23.8,-22.42
3124,May-October,38.131231,-121.563287,South Mokelumne River,-13.33,-12.04,-1.37,-25.38,-24.05
3167,May-October,38.116187,-121.5012,South Mokelumne River,-1.15,-9.82,0.24,-10.98,-10.83
3168,May-October,38.116236,-121.499368,South Mokelumne River,-1.72,-11.3,0.29,-13.02,-12.51
3169,May-October,38.1165,-121.497626,South Mokelumne River,-3.34,-14.52,0.1,-17.86,-17.02
3170,May-October,38.133657,-121.567982,Staten Island Ch1,-10.83,-11.02,-1.32,-21.84,-20.48
3171,May-October,38.1342,-121.566293,Staten Island Ch1,-12.17,-11.32,-1.35,-23.5,-22.16
3172,May-October,38.134953,-121.564727,Staten Island Ch1,-14.24,-12.43,-1.43,-26.67,-25.59
3173,May-October,38.135725,-121.563174,Staten Island Ch1,-15.39,-13.17,-1.47,-28.56,-27.48
3174,May-October,38.136327,-121.561514,Staten Island Ch1,-16.14,-14,-1.52,-30.14,-29.12
3175,May-October,38.136459,-121.559696,Staten Island Ch1,-16,-15.34,-1.63,-31.34,-30.55
3176,May-October,38.136908,-121.558004,Staten Island Ch1,-16,-15.34,-1.63,-31.34,-30.55
3177,May-October,38.138156,-121.557293,Staten Island Ch1,-16.49,-15.59,-1.68,-32.08,-31.28
3178,May-October,38.139498,-121.55793,Staten Island Ch1,-15.19,-15.7,-1.67,-30.89,-30.23
3179,May-October,38.140683,-121.558985,Staten Island Ch1,-14.91,-15.68,-1.72,-30.59,-29.9
3180,May-October,38.141898,-121.559938,Staten Island Ch1,-13.96,-15.36,-1.67,-29.32,-28.72
3181,May-October,38.14331,-121.559821,Staten Island Ch1,-14.27,-15.38,-1.71,-29.65,-28.93
3182,May-October,38.14436,-121.558602,Staten Island Ch1,-15.63,-15.56,-1.75,-31.19,-30.35
3183,May-October,38.144857,-121.556893,Staten Island Ch1,-18.96,-15.28,-1.8,-34.23,-33.12
3184,May-October,38.145192,-121.555123,Staten Island Ch1,-20.35,-15.05,-1.83,-35.4,-34.27
3185,May-October,38.145508,-121.553334,Staten Island Ch1,-21,-14.68,-1.84,-35.68,-34.58
3186,May-October,38.145698,-121.551517,Staten Island Ch1,-21.23,-14.28,-1.85,-35.51,-34.41
3187,May-October,38.146219,-121.549832,Staten Island Ch1,-21.23,-14.28,-1.85,-35.51,-34.41
3188,May-October,38.147355,-121.5487,Staten Island Ch1,-21.37,-13.63,-1.87,-34.99,-33.89
3189,May-October,38.148003,-121.54712,Staten Island Ch1,-20.9,-13.33,-1.87,-34.24,-33.14
3190,May-October,38.147465,-121.545452,Staten Island Ch1,-20.46,-13.11,-1.87,-33.57,-32.48
3191,May-October,38.147423,-121.543781,Staten Island Ch1,-20.46,-13.11,-1.87,-33.57,-32.48
3192,May-October,38.148734,-121.54318,Staten Island Ch1,-19.88,-12.82,-1.87,-32.71,-31.71
3193,May-October,38.150177,-121.543002,Staten Island Ch1,-19.88,-12.82,-1.87,-32.71,-31.71
3194,May-October,38.151464,-121.542219,Staten Island Ch1,-19.74,-12.66,-1.86,-32.4,-31.44
3195,May-October,38.151897,-121.540553,Staten Island Ch1,-19.59,-12.7,-1.86,-32.28,-31.35
3196,May-October,38.151505,-121.538792,Staten Island Ch1,-19.6,-12.81,-1.85,-32.41,-31.53
3197,May-October,38.151403,-121.537012,Staten Island Ch1,-19.69,-12.96,-1.84,-32.65,-31.85
3198,May-October,38.152404,-121.535777,Staten Island Ch1,-19.83,-12.97,-1.84,-32.8,-32.04
3199,May-October,38.153776,-121.535214,Staten Island Ch1,-20,-13.07,-1.83,-33.08,-32.4
3200,May-October,38.155185,-121.534822,Staten Island Ch1,-20.21,-13.13,-1.82,-33.34,-32.7
3201,May-October,38.156601,-121.535057,Staten Island Ch1,-20.43,-13.17,-1.82,-33.6,-33.02
3202,May-October,38.158282,-121.53465,Staten Island Ch1,-20.43,-13.17,-1.82,-33.6,-33.02
3203,May-October,38.15929,-121.534193,Staten Island Ch1,-20.6,-13.18,-1.82,-33.78,-33.26
3204,May-October,38.160699,-121.533849,Staten Island Ch1,-20.65,-13.1,-1.83,-33.75,-33.27
3205,May-October,38.162144,-121.533832,Staten Island Ch1,-20.65,-13.1,-1.83,-33.75,-33.27
3206,May-October,38.163112,-121.532686,Staten Island Ch1,-20.44,-12.97,-1.84,-33.4,-32.99
3207,May-October,38.163793,-121.531222,Staten Island Ch1,-20.23,-12.95,-1.85,-33.18,-32.79
3208,May-October,38.165212,-121.530848,Staten Island Ch1,-19.98,-12.81,-1.86,-32.79,-32.4
3209,May-October,38.166625,-121.530435,Staten Island Ch1,-19.81,-12.73,-1.88,-32.54,-32.13
3210,May-October,38.168031,-121.529985,Staten Island Ch1,-19.81,-12.73,-1.88,-32.54,-32.13
3211,May-October,38.169316,-121.529271,Staten Island Ch1,-19.82,-12.75,-1.9,-32.57,-32.14
3212,May-October,38.170162,-121.52781,Staten Island Ch1,-19.82,-12.75,-1.9,-32.57,-32.14
3213,May-October,38.170825,-121.526177,Staten Island Ch1,-20.66,-12.76,-1.93,-33.42,-32.99
3214,May-October,38.17175,-121.524832,Staten Island Ch1,-21.03,-12.7,-1.94,-33.73,-33.29
3215,May-October,38.173162,-121.524438,Staten Island Ch1,-22.36,-12.64,-1.96,-35,-34.61
3216,May-October,38.174599,-121.524561,Staten Island Ch1,-24.08,-12.56,-1.98,-36.64,-36.31
3217,May-October,38.175908,-121.525332,Staten Island Ch1,-24.08,-12.56,-1.98,-36.64,-36.31
3218,May-October,38.17722,-121.526028,Staten Island Ch1,-25.63,-12.58,-1.99,-38.21,-37.99
3219,May-October,38.178665,-121.52592,Staten Island Ch1,-27.41,-12.61,-2.01,-40.02,-39.86
3220,May-October,38.179859,-121.526901,Staten Island Ch1,-27.41,-12.61,-2.01,-40.02,-39.86
3221,May-October,38.181089,-121.527798,Staten Island Ch1,-28.52,-12.82,-2.03,-41.34,-41.27
3222,May-October,38.182411,-121.527173,Staten Island Ch1,-29.97,-12.91,-2.05,-42.88,-42.83
3223,May-October,38.183326,-121.52575,Staten Island Ch1,-30.17,-12.85,-2.05,-43.02,-42.96
3224,May-October,38.184362,-121.524524,Staten Island Ch1,-30.17,-12.85,-2.05,-43.02,-42.96
3225,May-October,38.18575,-121.524727,Staten Island Ch1,-31.05,-13.04,-2.07,-44.09,-44.12
3226,May-October,38.187037,-121.525561,Staten Island Ch1,-31.69,-13.18,-2.08,-44.88,-44.95
3227,May-October,38.188446,-121.525993,Staten Island Ch1,-32.01,-13.36,-2.1,-45.37,-45.43
3228,May-October,38.189801,-121.526631,Staten Island Ch1,-32.01,-13.36,-2.1,-45.37,-45.43
3229,May-October,38.191075,-121.527503,Staten Island Ch1,-32.21,-13.44,-2.11,-45.64,-45.71
3230,May-October,38.192339,-121.528396,Staten Island Ch1,-32.11,-13.58,-2.11,-45.7,-45.7
3231,May-October,38.193709,-121.528944,Staten Island Ch1,-32.2,-13.63,-2.12,-45.83,-45.83
3232,May-October,38.195141,-121.528755,Staten Island Ch1,-32.19,-13.54,-2.13,-45.73,-45.73
3233,May-October,38.196335,-121.527748,Staten Island Ch1,-32.2,-13.35,-2.13,-45.55,-45.59
3234,May-October,38.197041,-121.526156,Staten Island Ch1,-32.1,-13.2,-2.14,-45.3,-45.26
3235,May-October,38.198064,-121.524957,Staten Island Ch1,-32.07,-13.03,-2.14,-45.1,-45.07
3236,May-October,38.199405,-121.524271,Staten Island Ch1,-31.96,-12.88,-2.15,-44.84,-44.73
3237,May-October,38.200481,-121.523043,Staten Island Ch1,-31.71,-12.62,-2.14,-44.34,-44.19
3238,May-October,38.201669,-121.521999,Staten Island Ch1,-31.71,-12.62,-2.14,-44.34,-44.19
3239,May-October,38.202687,-121.520713,Staten Island Ch1,-31.3,-12.54,-2.13,-43.84,-43.66
3240,May-October,38.203103,-121.51898,Staten Island Ch1,-30.99,-12.59,-2.12,-43.59,-43.38
3241,May-October,38.202952,-121.517157,Staten Island Ch1,-30.53,-12.73,-2.11,-43.26,-42.99
3242,May-October,38.202849,-121.515332,Staten Island Ch1,-29.94,-12.92,-2.09,-42.86,-42.52
3243,May-October,38.202382,-121.513598,Staten Island Ch1,-29.78,-12.92,-2.09,-42.7,-42.3
3244,May-October,38.202942,-121.511997,Staten Island Ch1,-29.31,-13.09,-2.08,-42.4,-41.97
3245,May-October,38.203934,-121.510681,Staten Island Ch1,-28.67,-13.26,-2.07,-41.93,-41.44
3246,May-October,38.205069,-121.509538,Staten Island Ch1,-27.51,-13.78,-2.04,-41.29,-40.71
3247,May-October,38.206318,-121.508618,Staten Island Ch1,-27.51,-13.78,-2.04,-41.29,-40.71
3248,May-October,38.207733,-121.50838,Staten Island Ch1,-26.96,-14.2,-2.02,-41.16,-40.53
3249,May-October,38.209158,-121.508111,Staten Island Ch1,-26.52,-14.7,-2.01,-41.22,-40.49
3250,May-October,38.210119,-121.506791,Staten Island Ch1,-25.75,-14.63,-1.99,-40.38,-39.61
3251,May-October,38.210988,-121.505325,Staten Island Ch1,-23.35,-14.42,-1.95,-37.77,-36.92
3252,May-October,38.212128,-121.504344,Staten Island Ch1,-23.35,-14.42,-1.95,-37.77,-36.92
3253,May-October,38.213543,-121.504698,Staten Island Ch1,-22.13,-14.35,-1.93,-36.48,-35.55
3254,May-October,38.214973,-121.504987,Staten Island Ch1,-20.61,-14.11,-1.93,-34.72,-33.75
3255,May-October,38.216325,-121.505634,Staten Island Ch1,-20.61,-14.11,-1.93,-34.72,-33.75
3256,May-October,38.217659,-121.506351,Staten Island Ch1,-21.99,-15.24,-1.96,-37.23,-36.07
3257,May-October,38.219063,-121.506806,Staten Island Ch1,-20.82,-14.91,-1.97,-35.73,-34.5
3258,May-October,38.220486,-121.507156,Staten Island Ch1,-20,-14.62,-1.98,-34.62,-33.26
3259,May-October,38.22191,-121.50746,Staten Island Ch1,-20,-14.62,-1.98,-34.62,-33.26
3260,May-October,38.223325,-121.507171,Staten Island Ch1,-19.88,-14.55,-2,-34.44,-33
3261,May-October,38.141358,-121.503225,Sycamore Slough,-2.84,-8.73,-0.5,-11.56,-13.01
3262,May-October,38.140854,-121.501611,Sycamore Slough,-2.92,-8.75,-0.48,-11.68,-12.86
3263,May-October,38.141009,-121.499814,Sycamore Slough,-2.92,-8.75,-0.48,-11.68,-12.86
3264,May-October,38.142123,-121.49881,Sycamore Slough,-2.81,-8.39,-0.46,-11.2,-12
3265,May-October,38.142947,-121.497408,Sycamore Slough,-2.48,-7.81,-0.47,-10.29,-10.64
3266,May-October,38.14298,-121.495598,Sycamore Slough,-1.85,-6.27,-0.44,-8.12,-8.24
3267,May-October,38.143845,-121.494374,Sycamore Slough,-1.85,-6.27,-0.44,-8.12,-8.24
3268,May-October,38.143685,-121.492707,Sycamore Slough,-1.3,-4.72,-0.41,-6.02,-5.9
3269,May-October,38.142527,-121.491652,Sycamore Slough,-0.92,-3.49,-0.38,-4.41,-4.06
3270,May-October,38.141461,-121.490702,Sycamore Slough,-0.94,-3.22,-0.36,-4.16,-3.76
3271,May-October,38.140952,-121.489149,Sycamore Slough,-0.82,-2.44,-0.34,-3.26,-2.62
3272,May-October,38.140436,-121.487542,Sycamore Slough,-0.79,-1.91,-0.31,-2.7,-1.83
3273,May-October,38.139891,-121.486069,Sycamore Slough,-0.8,-1.68,-0.31,-2.48,-1.56
3274,May-October,38.139984,-121.484407,Sycamore Slough,-0.78,-1.17,-0.29,-1.95,-0.82
3275,May-October,38.139607,-121.482784,Sycamore Slough,-0.76,-0.73,-0.28,-1.49,-0.16
3276,May-October,38.139213,-121.481319,Sycamore Slough,-0.74,-0.41,-0.28,-1.14,0.35
3277,May-October,38.140016,-121.479851,Sycamore Slough,-0.74,-0.41,-0.28,-1.14,0.35
3278,May-October,38.140786,-121.478306,Sycamore Slough,-0.72,-0.21,-0.29,-0.93,0.77
3279,May-October,38.141386,-121.476634,Sycamore Slough,-0.72,-0.16,-0.29,-0.87,0.97
3280,May-October,38.141983,-121.474965,Sycamore Slough,-0.73,-0.24,-0.3,-0.97,0.98
3281,May-October,38.142863,-121.473497,Sycamore Slough,-0.78,-0.41,-0.31,-1.19,1
3282,May-October,38.142939,-121.47171,Sycamore Slough,-0.79,-0.54,-0.31,-1.32,0.89
3283,May-October,38.14229,-121.470081,Sycamore Slough,-0.75,-0.52,-0.31,-1.27,0.81
3284,May-October,38.141726,-121.46839,Sycamore Slough,-0.76,-0.61,-0.32,-1.37,0.7
3285,May-October,38.141079,-121.46675,Sycamore Slough,-0.78,-0.67,-0.32,-1.44,0.62
3286,May-October,38.140262,-121.465236,Sycamore Slough,-0.78,-0.66,-0.33,-1.43,0.57
3287,May-October,38.139956,-121.463639,Sycamore Slough,-0.8,-0.67,-0.34,-1.47,0.54
3288,May-October,38.140641,-121.462068,Sycamore Slough,-0.81,-0.69,-0.34,-1.51,0.51
3289,May-October,38.140364,-121.460273,Sycamore Slough,-0.83,-0.67,-0.35,-1.5,0.5
3290,May-October,38.140041,-121.458485,Sycamore Slough,-0.85,-0.68,-0.36,-1.54,0.47
3291,May-October,38.140265,-121.456696,Sycamore Slough,-0.88,-0.69,-0.36,-1.57,0.44
3412,May-October,38.070921,-121.864258,Sacramento River,-1.01,1.29,-0.27,0.28,3.29
3413,May-October,38.070338,-121.862762,Sacramento River,-0.94,2.52,-0.27,1.58,4.58
3414,May-October,38.068915,-121.862528,Sacramento River,-0.94,2.52,-0.27,1.58,4.58
3415,May-October,38.067466,-121.86256,Sacramento River,-1.19,3.08,-0.28,1.88,4.92
3416,May-October,38.06602,-121.862701,Sacramento River,-1.4,3,-0.28,1.61,4.72
3417,May-October,38.064594,-121.863026,Sacramento River,-1.4,3,-0.28,1.61,4.72
3418,May-October,38.063174,-121.863399,Sacramento River,-1.57,3.62,-0.28,2.05,5.3
3419,May-October,38.062045,-121.863797,Sacramento River,-1.99,4.78,-0.29,2.8,6.33
3453,May-October,38.163814,-121.493201,South Mokelumne River,-5.17,-9.48,-0.84,-14.65,-13.67
3454,May-October,38.163242,-121.494886,South Mokelumne River,-5.21,-9.43,-0.89,-14.64,-14.07
3455,May-October,38.162513,-121.496471,South Mokelumne River,-5.18,-9.15,-0.93,-14.33,-14
3456,May-October,38.161874,-121.498104,South Mokelumne River,-4.03,-8.12,-0.96,-12.15,-12.32
3457,May-October,38.161458,-121.499857,South Mokelumne River,-4.03,-7.88,-0.98,-11.91,-12.31
3458,May-October,38.160414,-121.501104,South Mokelumne River,-4.03,-7.88,-0.98,-11.91,-12.31
3459,May-October,38.159168,-121.502043,South Mokelumne River,-3.56,-7.59,-0.97,-11.15,-11.93
3460,May-October,38.158078,-121.503245,South Mokelumne River,-3.34,-7.87,-0.94,-11.2,-12.06
3461,May-October,38.156744,-121.503841,South Mokelumne River,-3.36,-7.83,-0.94,-11.2,-12.16
3462,May-October,38.155373,-121.503289,South Mokelumne River,-3.31,-8.3,-0.89,-11.61,-12.4
3463,May-October,38.153952,-121.503169,South Mokelumne River,-3.39,-8.89,-0.84,-12.28,-13.02
3464,May-October,38.152525,-121.50347,South Mokelumne River,-3.39,-8.89,-0.84,-12.28,-13.02
3465,May-October,38.151085,-121.503315,South Mokelumne River,-3.58,-9.62,-0.77,-13.2,-13.95
3466,May-October,38.149709,-121.50377,South Mokelumne River,-3.94,-10.14,-0.71,-14.09,-14.9
3467,May-October,38.14855,-121.50487,South Mokelumne River,-3.94,-10.14,-0.71,-14.09,-14.9
3468,May-October,38.147268,-121.505711,South Mokelumne River,-3.91,-10.27,-0.66,-14.18,-15.03
3469,May-October,38.146146,-121.50685,South Mokelumne River,-3.76,-9.8,-0.62,-13.56,-14.65
3470,May-October,38.144709,-121.506853,South Mokelumne River,-3.76,-9.8,-0.62,-13.56,-14.65
3471,May-October,38.14385,-121.505604,South Mokelumne River,-3.22,-9.32,-0.56,-12.54,-13.78
3472,May-October,38.143029,-121.504158,South Mokelumne River,-3.22,-9.32,-0.56,-12.54,-13.78
3473,May-October,38.165951,-121.490546,Hog Slough,-5.76,-9.82,-0.77,-15.58,-13.54
3474,May-October,38.166849,-121.489316,Hog Slough,-6.02,-9.62,-0.7,-15.64,-12.83
3475,May-October,38.167109,-121.487591,Hog Slough,-4.78,-8.12,-0.6,-12.9,-9.66
3476,May-October,38.167062,-121.485818,Hog Slough,-4.78,-8.12,-0.6,-12.9,-9.66
3477,May-October,38.1659,-121.484814,Hog Slough,-2.69,-5.64,-0.47,-8.33,-4.73
3478,May-October,38.16543,-121.483134,Hog Slough,-1.81,-3.84,-0.36,-5.65,-2.05
3479,May-October,38.164747,-121.481634,Hog Slough,-1.29,-2.35,-0.24,-3.64,-0.24
