CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A4597	37.874168	-121.578828	South Delta tidal transition zone	Old River	6/1/2020	10.83	3.40	24.46	296.91	7.76	7.60	91.16	7.24	2.53	47.15	5.75	51.20	24.50	295.75	0.15	1.20	3.79	2.74	0.18	7.93	15.13	47.70	34.57	2.27	14.24	3.98	2.78
A5820	37.874396	-121.523529	South Delta tidal transition zone	Victoria Canal	6/1/2020	21.29	2.18	24.63	344.92	7.63	7.52	90.52	8.08	3.11	55.17	6.87	59.83	24.71	343.24	0.16	2.19	2.22	3.07	0.23	7.68	28.56	20.61	37.63	3.01	23.48	4.54	3.12
A5822	37.875728	-121.520287	South Delta tidal transition zone	Victoria Canal	6/1/2020	21.18	2.27	24.67	344.08	7.63	7.57	91.15	7.15	3.09	55.05	6.85	59.35	24.76	342.76	0.16	2.26	2.14	3.01	0.26	7.67	29.41	21.83	32.90	3.32	23.46	4.53	3.11
A4595	37.876867	-121.577513	South Delta tidal transition zone	Old River	6/1/2020	10.47	3.35	24.52	295.80	7.78	7.62	91.46	7.14	2.60	46.31	5.83	50.14	24.56	294.87	0.15	1.26	3.59	2.90	0.26	8.03	15.67	44.52	36.18	3.24	13.82	3.92	2.79
A5824	37.877081	-121.517048	South Delta tidal transition zone	Victoria Canal	6/1/2020	21.16	2.36	24.79	343.29	7.64	7.62	91.92	6.36	3.09	54.80	6.82	58.54	24.88	342.43	0.16	2.25	2.10	3.01	0.23	7.59	29.62	22.39	40.51	3.08	23.53	4.52	3.09
A5826	37.878456	-121.513815	South Delta tidal transition zone	Victoria Canal	6/1/2020	20.78	2.26	24.90	341.43	7.65	7.65	92.51	6.20	2.99	53.68	6.61	57.01	24.94	340.63	0.16	2.16	2.09	2.84	0.22	7.33	29.52	27.81	38.29	3.05	23.04	4.44	3.05
A4593	37.879547	-121.576137	South Delta tidal transition zone	Old River	6/1/2020	10.23	3.28	24.53	295.40	7.79	7.64	91.64	7.08	2.57	45.70	5.76	49.35	24.59	294.39	0.15	1.31	3.46	2.94	0.29	8.01	16.32	43.11	36.60	3.60	13.51	3.88	2.80
A5828	37.879879	-121.510557	South Delta tidal transition zone	Victoria Canal	6/1/2020	20.45	2.08	24.90	339.81	7.66	7.68	92.79	6.18	2.95	52.69	6.55	55.94	24.95	339.42	0.16	2.15	2.08	2.86	0.23	7.34	29.37	28.34	38.64	3.15	22.52	4.37	3.02
A5830	37.881667	-121.508066	South Delta tidal transition zone	Victoria Canal	6/1/2020	20.02	1.85	24.90	338.49	7.68	7.71	93.23	6.09	2.88	51.82	6.43	54.93	24.90	337.88	0.16	2.11	2.07	2.70	0.24	7.11	29.74	29.39	37.39	3.40	21.87	4.31	2.98
A4591	37.882096	-121.574404	South Delta tidal transition zone	Old River	6/1/2020	9.81	3.28	24.44	294.58	7.80	7.62	91.29	7.08	2.41	45.19	5.51	48.58	24.54	292.44	0.15	1.25	3.50	2.80	0.21	7.77	16.06	45.14	36.00	2.67	13.09	3.84	2.79
A5833	37.883025	-121.503059	South Delta tidal transition zone	Victoria Canal	6/1/2020	19.55	1.63	24.79	337.46	7.69	7.73	93.34	6.05	2.70	51.08	6.08	54.17	24.79	336.21	0.16	2.04	2.06	2.49	0.20	6.77	30.17	30.44	36.69	2.95	21.19	4.26	2.93
A5835	37.884384	-121.499833	South Delta tidal transition zone	Victoria Canal	6/1/2020	19.27	1.50	24.69	336.50	7.69	7.77	93.57	6.01	2.60	50.51	5.91	53.55	24.72	334.88	0.16	1.96	2.07	2.46	0.13	6.61	29.69	31.23	37.23	1.91	20.78	4.22	2.87
A4589	37.884750	-121.574794	South Delta tidal transition zone	Old River	6/1/2020	9.86	3.29	24.35	295.15	7.79	7.59	90.80	7.15	2.28	45.31	5.30	48.75	24.45	292.32	0.15	1.19	3.61	2.66	0.14	7.61	15.64	47.58	34.92	1.85	13.16	3.85	2.79
A5837	37.885754	-121.496613	South Delta tidal transition zone	Victoria Canal	6/1/2020	19.06	1.46	24.63	335.83	7.70	7.78	93.66	6.01	2.54	50.15	5.83	53.15	24.67	333.99	0.16	1.92	2.10	2.44	0.10	6.57	29.25	32.06	37.13	1.50	20.52	4.19	2.85
A5137	37.886655	-121.486871	South Delta tidal transition zone	Middle River	6/1/2020	19.06	1.31	24.64	334.79	7.71	7.82	94.04	5.95	2.49	49.82	5.72	52.99	24.68	333.23	0.16	1.82	2.09	2.23	0.10	6.40	28.51	32.57	35.01	1.59	20.37	4.17	2.78
A5839	37.887126	-121.493371	South Delta tidal transition zone	Victoria Canal	6/1/2020	19.04	1.40	24.66	335.40	7.71	7.79	93.78	5.96	2.54	49.98	5.82	52.97	24.69	333.72	0.16	1.89	2.12	2.40	0.09	6.56	28.88	32.24	36.67	1.48	20.44	4.18	2.81
A4587	37.887399	-121.575849	South Delta tidal transition zone	Old River	6/1/2020	10.06	3.32	24.28	296.00	7.78	7.57	90.41	7.22	2.23	45.52	5.21	49.04	24.38	292.76	0.15	1.14	3.67	2.56	0.11	7.50	15.26	48.98	34.12	1.47	13.38	3.87	2.79
A5841	37.888586	-121.490017	South Delta tidal transition zone	Victoria Canal	6/1/2020	18.90	1.33	24.62	334.51	7.71	7.83	94.11	6.00	2.41	49.67	5.56	52.81	24.66	332.85	0.16	1.79	2.10	2.18	0.08	6.27	28.53	33.50	34.84	1.33	20.23	4.16	2.79
A4585	37.889597	-121.574285	South Delta tidal transition zone	Old River	6/1/2020	10.38	3.33	24.23	296.82	7.78	7.56	90.26	7.30	2.21	45.71	5.19	49.35	24.32	293.58	0.15	1.13	3.65	2.50	0.13	7.45	15.22	49.10	33.59	1.81	13.72	3.88	2.78
A4583	37.890599	-121.570840	South Delta tidal transition zone	Old River	6/1/2020	10.73	3.11	24.13	295.10	7.76	7.51	89.36	7.25	2.12	45.52	5.03	49.33	24.21	292.03	0.14	1.09	3.46	2.39	0.13	7.09	15.38	48.89	33.67	1.77	13.84	3.87	2.80
A5133	37.891661	-121.488681	South Delta tidal transition zone	Middle River	6/1/2020	18.65	1.33	24.55	333.95	7.71	7.88	94.61	6.08	2.26	49.32	5.30	52.57	24.59	331.99	0.16	1.71	2.10	2.04	0.06	6.00	28.48	35.12	34.04	0.88	19.98	4.13	2.78
A4581	37.892132	-121.567867	South Delta tidal transition zone	Old River	6/1/2020	11.19	2.83	24.19	292.36	7.76	7.44	88.58	7.06	2.09	44.93	4.91	48.67	24.22	289.23	0.14	1.11	3.45	2.35	0.10	7.02	15.85	49.18	33.42	1.41	14.03	3.83	2.82
A5131	37.893016	-121.491514	South Delta tidal transition zone	Middle River	6/1/2020	18.32	1.38	24.43	333.24	7.70	7.90	94.66	6.20	2.09	48.92	5.00	52.20	24.49	330.76	0.16	1.63	2.12	1.92	0.03	5.74	28.38	37.22	33.41	0.46	19.70	4.10	2.79
A4579	37.894918	-121.566818	South Delta tidal transition zone	Old River	6/1/2020	11.16	2.73	24.22	291.42	7.76	7.44	88.76	7.02	2.10	44.56	4.92	48.28	24.26	288.60	0.14	1.15	3.47	2.39	0.11	7.12	16.06	48.77	33.47	1.55	13.91	3.80	2.82
A5129	37.895650	-121.493024	South Delta tidal transition zone	Middle River	6/1/2020	18.04	1.44	24.34	332.56	7.70	7.87	94.13	6.29	1.96	48.66	4.80	51.89	24.42	329.75	0.16	1.56	2.15	1.84	0.01	5.57	28.05	38.80	32.94	0.16	19.48	4.09	2.80
A4577	37.897653	-121.566209	South Delta tidal transition zone	Old River	6/1/2020	10.85	2.53	24.25	289.90	7.77	7.48	89.20	6.91	2.12	43.81	4.94	47.56	24.30	287.27	0.14	1.20	3.51	2.45	0.09	7.27	16.45	48.27	33.62	1.27	13.43	3.75	2.86
A5127	37.897844	-121.494958	South Delta tidal transition zone	Middle River	6/1/2020	17.88	1.43	24.37	332.00	7.69	7.79	93.20	6.31	1.92	48.64	4.77	51.66	24.47	329.44	0.16	1.52	2.16	1.82	0.00	5.51	27.60	39.29	32.94	0.03	19.31	4.08	2.82
A5125	37.900185	-121.496872	South Delta tidal transition zone	Middle River	6/1/2020	17.87	1.43	24.43	331.96	7.70	7.74	92.69	6.28	1.94	48.71	4.80	51.58	24.51	329.45	0.16	1.52	2.15	1.80	0.00	5.48	27.71	39.27	32.85	0.03	19.30	4.09	2.84
A4575	37.900243	-121.567687	South Delta tidal transition zone	Old River	6/1/2020	9.87	2.34	24.27	287.50	7.79	7.53	89.91	6.70	2.19	42.72	5.09	46.10	24.32	285.20	0.14	1.20	3.39	2.55	0.18	7.36	16.23	46.02	34.56	2.38	12.26	3.67	2.89
A4573	37.901939	-121.570618	South Delta tidal transition zone	Old River	6/1/2020	9.65	2.32	24.14	287.01	7.79	7.49	89.22	6.72	2.04	42.59	4.85	45.78	24.23	283.99	0.14	1.09	3.13	2.32	0.20	6.78	15.91	46.59	34.05	2.82	11.98	3.67	2.89
A5122	37.903208	-121.500424	South Delta tidal transition zone	Middle River	6/1/2020	18.03	1.56	24.45	331.76	7.70	7.67	91.89	6.29	1.90	48.61	4.72	51.41	24.49	329.07	0.16	1.48	2.15	1.72	0.00	5.36	27.67	40.25	32.08	0.04	19.59	4.08	2.88
A5123	37.903108	-121.496981	South Delta tidal transition zone	Middle River	6/1/2020	17.82	1.46	24.41	331.82	7.70	7.72	92.44	6.29	1.91	48.61	4.71	51.53	24.49	329.10	0.16	1.48	2.13	1.73	0.00	5.35	27.73	39.84	32.31	0.00	19.28	4.08	2.84
A4571	37.904022	-121.572600	South Delta tidal transition zone	Old River	6/1/2020	9.67	2.26	24.02	286.49	7.79	7.45	88.60	6.80	1.89	42.60	4.57	45.82	24.12	282.46	0.14	0.94	3.08	2.08	0.12	6.29	14.82	49.61	32.74	1.65	11.94	3.67	2.90
A5121	37.905234	-121.499150	South Delta tidal transition zone	Middle River	6/1/2020	17.92	1.56	24.40	331.57	7.70	7.68	91.85	6.29	1.86	48.51	4.62	51.40	24.47	328.76	0.16	1.45	2.12	1.67	0.00	5.23	27.65	40.55	31.87	0.00	19.49	4.08	2.86
A4569	37.906060	-121.570436	South Delta tidal transition zone	Old River	6/1/2020	9.59	2.09	24.10	285.52	7.80	7.51	89.37	6.65	2.00	42.28	4.80	45.55	24.13	281.73	0.14	0.96	3.25	2.18	0.10	6.60	14.52	49.56	32.90	1.41	11.64	3.64	2.95
A5114	37.906766	-121.507883	South Delta tidal transition zone	Middle River	6/1/2020	18.32	1.99	24.42	331.45	7.69	7.62	91.32	6.21	1.82	48.44	4.56	51.21	24.49	329.03	0.16	1.41	2.17	1.67	0.00	5.26	26.81	41.37	31.70	0.04	20.32	4.07	2.93
A5116	37.907009	-121.506657	South Delta tidal transition zone	Middle River	6/1/2020	18.32	1.99	24.42	331.45	7.69	7.62	91.32	6.21	1.82	48.44	4.56	51.21	24.49	329.03	0.16	1.41	2.17	1.67	0.00	5.26	26.81	41.37	31.70	0.04	20.32	4.07	2.93
A5119	37.907276	-121.501860	South Delta tidal transition zone	Middle River	6/1/2020	18.08	1.71	24.39	331.35	7.70	7.65	91.48	6.26	1.82	48.40	4.55	51.25	24.47	328.75	0.16	1.44	2.13	1.66	0.00	5.22	27.52	40.82	31.75	0.00	19.79	4.07	2.89
A4567	37.907616	-121.567373	South Delta tidal transition zone	Old River	6/1/2020	9.38	2.02	24.18	284.10	7.82	7.60	90.55	6.54	2.09	41.66	4.96	44.97	24.21	281.40	0.14	1.10	3.48	2.38	0.14	7.18	15.25	48.58	33.07	1.98	11.48	3.59	3.00
A4565	37.909180	-121.564307	South Delta tidal transition zone	Old River	6/1/2020	9.25	1.89	24.10	283.10	7.83	7.68	91.42	6.50	1.93	41.25	4.66	44.59	24.15	280.01	0.14	1.06	3.56	2.16	0.12	6.98	15.10	51.35	30.89	1.61	11.20	3.57	3.05
A5111	37.909120	-121.514094	South Delta tidal transition zone	Middle River	6/1/2020	18.52	2.34	24.41	331.52	7.69	7.61	91.22	6.26	1.78	48.42	4.51	51.26	24.50	329.20	0.16	1.32	2.13	1.66	0.00	5.13	25.73	41.55	32.31	0.04	20.86	4.07	2.96
A4563	37.911430	-121.562589	South Delta tidal transition zone	Old River	6/1/2020	9.08	1.76	24.03	282.37	7.83	7.74	91.98	6.43	1.75	40.87	4.30	44.18	24.10	278.64	0.14	0.99	3.50	1.94	0.08	6.57	14.99	53.67	29.43	1.09	10.86	3.54	3.05
A5109	37.912141	-121.516536	South Delta tidal transition zone	Middle River	6/1/2020	18.87	2.49	24.44	331.33	7.71	7.69	91.93	6.24	1.76	48.17	4.46	50.94	24.53	329.01	0.16	1.30	2.07	1.63	0.00	5.01	25.94	41.24	32.51	0.00	21.37	4.05	2.98
A5801	37.913301	-121.518916	South Delta tidal transition zone	North Victoria Canal	6/1/2020	18.89	2.52	24.43	330.92	7.71	7.70	91.97	6.21	1.76	48.11	4.46	50.82	24.53	328.62	0.16	1.31	2.08	1.64	0.00	5.05	25.90	41.21	32.53	0.00	21.44	4.04	2.98
A5107	37.914193	-121.514422	South Delta tidal transition zone	Middle River	6/1/2020	18.65	2.41	24.43	331.14	7.71	7.73	92.53	6.27	1.76	48.01	4.46	50.86	24.52	328.81	0.16	1.30	2.09	1.63	0.00	5.02	25.85	41.67	32.41	0.00	21.06	4.04	2.97
A4559	37.916604	-121.565421	South Delta tidal transition zone	Old River	6/1/2020	9.63	1.31	24.15	285.17	7.83	7.80	93.02	6.34	1.84	41.11	4.49	44.76	24.16	281.27	0.14	0.93	2.71	2.06	0.09	5.82	15.70	46.87	35.31	1.62	10.04	3.56	2.85
A5105	37.914622	-121.516400	South Delta tidal transition zone	Middle River	6/1/2020	18.87	2.46	24.44	331.02	7.71	7.74	92.55	6.24	1.76	47.98	4.45	50.76	24.53	328.70	0.16	1.30	2.08	1.63	0.00	5.02	25.85	41.49	32.45	0.00	21.35	4.03	2.98
A5104	37.915647	-121.514889	South Delta tidal transition zone	Middle River	6/1/2020	18.65	2.41	24.43	331.14	7.71	7.73	92.53	6.27	1.76	48.01	4.46	50.86	24.52	328.81	0.16	1.30	2.09	1.63	0.00	5.02	25.85	41.67	32.41	0.00	21.06	4.04	2.97
A4558	37.918019	-121.565568	South Delta tidal transition zone	Old River	6/1/2020	9.07	1.17	24.11	281.55	7.85	7.73	92.06	6.37	1.80	40.26	4.46	43.72	24.14	277.72	0.14	0.83	2.51	2.02	0.12	5.50	14.79	45.84	36.63	2.29	9.76	3.50	2.72
A5100	37.918312	-121.516125	South Delta tidal transition zone	Middle River	6/1/2020	18.71	2.26	24.42	330.40	7.73	7.88	94.42	6.28	1.80	47.57	4.49	50.47	24.50	327.91	0.16	1.33	2.16	1.66	0.00	5.12	25.99	42.07	32.33	0.00	20.97	4.01	2.97
A4556	37.919646	-121.562601	South Delta tidal transition zone	Old River	6/1/2020	9.02	1.18	24.05	280.62	7.86	7.70	91.60	6.32	1.80	40.13	4.47	43.53	24.11	277.19	0.14	0.81	2.44	2.05	0.15	5.46	14.47	45.02	37.50	2.84	9.70	3.49	2.73
A5095	37.921314	-121.522892	South Delta tidal transition zone	Middle River	6/1/2020	18.98	2.29	24.46	329.53	7.75	7.87	94.33	6.13	1.75	47.51	4.45	50.22	24.54	327.40	0.16	1.31	2.21	1.70	0.00	5.23	25.04	42.17	32.65	0.00	21.30	4.01	2.97
A4554	37.920362	-121.559078	South Delta tidal transition zone	Old River	6/1/2020	8.08	1.11	23.89	273.02	7.91	7.60	90.12	6.36	1.62	38.36	4.18	41.38	23.97	269.09	0.14	0.61	2.35	1.91	0.12	5.00	11.93	47.48	38.43	2.36	9.56	3.38	2.69
A5098	37.920477	-121.519211	South Delta tidal transition zone	Middle River	6/1/2020	19.01	2.23	24.44	329.95	7.75	7.91	94.72	6.23	1.78	47.40	4.47	50.18	24.52	327.64	0.16	1.33	2.20	1.70	0.00	5.23	25.45	42.11	32.45	0.00	21.24	4.00	2.97
A4552	37.920970	-121.555627	South Delta tidal transition zone	Old River	6/1/2020	8.25	1.23	23.82	273.61	7.91	7.59	89.87	6.50	1.58	38.37	4.08	41.43	23.88	268.66	0.14	0.54	2.40	1.82	0.04	4.82	10.95	49.99	38.19	0.80	10.46	3.41	2.75
A5096	37.922151	-121.521492	South Delta tidal transition zone	Middle River	6/1/2020	19.06	2.18	24.45	330.00	7.75	7.90	94.69	6.20	1.76	47.46	4.48	50.20	24.53	327.73	0.16	1.32	2.22	1.73	0.00	5.27	25.03	42.09	32.96	0.00	21.24	4.00	2.97
A5094	37.922108	-121.525946	South Delta tidal transition zone	Middle River	6/1/2020	18.99	2.25	24.44	329.79	7.75	7.88	94.42	6.14	1.75	47.81	4.48	50.58	24.52	327.58	0.16	1.28	2.20	1.73	0.00	5.20	24.56	42.23	33.39	0.00	21.26	4.03	2.97
A4550	37.922887	-121.556419	South Delta tidal transition zone	Old River	6/1/2020	7.80	1.05	23.81	270.69	7.93	7.57	89.69	6.36	1.56	37.74	4.04	40.67	23.87	265.75	0.14	0.53	2.31	1.85	0.08	4.78	11.07	48.55	38.74	1.56	9.57	3.34	2.67
A5092	37.925257	-121.527726	South Delta tidal transition zone	Middle River	6/1/2020	19.05	2.18	24.40	329.99	7.75	7.86	94.21	6.19	1.76	48.20	4.52	51.02	24.48	327.54	0.16	1.22	2.18	1.76	0.00	5.15	23.63	42.25	33.89	0.00	21.25	4.05	2.96
A4548	37.925376	-121.558603	South Delta tidal transition zone	Old River	6/1/2020	7.50	0.87	23.82	269.21	7.95	7.57	89.71	6.24	1.52	37.41	3.98	40.21	23.88	264.31	0.14	0.57	2.27	1.80	0.11	4.75	11.95	40.61	37.87	2.34	8.83	3.30	2.59
A5088	37.931177	-121.527352	South Delta tidal transition zone	Middle River	6/1/2020	19.23	1.90	24.40	330.32	7.75	7.84	93.90	6.24	1.81	48.11	4.58	50.84	24.46	327.44	0.16	1.17	2.24	1.86	0.00	5.28	22.16	42.47	36.14	0.00	21.12	4.05	2.93
A5090	37.928208	-121.527116	South Delta tidal transition zone	Middle River	6/1/2020	19.25	1.98	24.39	330.65	7.75	7.84	93.89	6.26	1.79	48.34	4.58	51.12	24.47	327.82	0.16	1.18	2.20	1.86	0.00	5.23	22.57	42.01	35.06	0.00	21.23	4.06	2.94
A4546	37.928305	-121.558922	South Delta tidal transition zone	Old River	6/1/2020	7.52	0.66	23.82	269.25	7.97	7.62	90.31	6.16	1.52	37.33	3.98	40.09	23.87	263.57	0.14	0.60	2.28	1.79	0.11	4.78	12.49	39.99	37.45	2.26	8.37	3.29	2.58
A4544	37.930861	-121.557079	South Delta tidal transition zone	Old River	6/1/2020	7.94	0.65	23.83	270.79	7.98	7.68	90.88	6.10	1.59	37.64	4.09	40.49	23.90	265.85	0.14	0.65	2.32	1.88	0.11	4.95	13.17	42.10	37.95	2.24	8.73	3.32	2.62
A4542	37.933281	-121.558930	South Delta tidal transition zone	Old River	6/1/2020	7.91	0.47	23.81	269.40	7.99	7.71	91.26	6.15	1.56	37.32	4.03	40.19	23.87	264.86	0.14	0.64	2.31	1.87	0.10	4.91	13.05	46.73	38.11	1.87	8.42	3.29	2.60
A5068	37.949905	-121.528378	South Delta tidal transition zone	Middle River	6/1/2020	18.92	1.48	24.34	321.44	7.82	8.11	96.47	6.06	1.72	45.15	4.39	47.68	24.22	321.01	0.16	1.21	2.35	1.78	0.00	5.35	22.56	43.86	33.17	0.00	20.40	3.84	2.80
A3868	37.934864	-121.329782	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	104.84	5.26	22.88	446.70	7.64	8.31	96.69	8.63	1.42	29.35	3.67	34.28	22.96	429.10	0.22	0.50	3.16	1.52	0.05	5.27	10.26	58.71	29.09	1.28	110.10	2.73	6.47
A3866	37.935801	-121.333187	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	103.36	5.03	22.92	449.75	7.64	8.28	96.49	8.57	1.45	29.28	3.84	34.09	22.99	432.21	0.22	0.59	3.20	1.61	0.08	5.50	10.92	57.58	29.33	1.51	108.39	2.73	6.40
A4540	37.935394	-121.561475	South Delta tidal transition zone	Old River	6/1/2020	8.10	0.40	23.80	269.23	8.00	7.79	92.16	6.18	1.50	37.09	3.95	39.97	23.85	264.27	0.14	0.61	2.30	1.81	0.07	4.79	12.66	47.80	37.82	1.33	8.52	3.27	2.60
A5078	37.935883	-121.531949	South Delta tidal transition zone	Middle River	6/1/2020	19.28	1.82	24.26	329.20	7.75	7.86	93.98	6.13	1.71	47.68	4.35	50.52	24.31	325.56	0.16	1.03	2.23	1.72	0.00	4.98	20.73	44.75	31.14	0.00	21.11	4.02	2.87
A3864	37.938001	-121.335422	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	101.87	4.92	22.91	454.43	7.64	8.25	96.02	8.73	1.51	29.55	3.98	34.03	22.98	436.75	0.22	0.64	3.22	1.63	0.07	5.60	11.49	57.35	29.24	1.25	106.79	2.75	6.34
A4538	37.938272	-121.561761	South Delta tidal transition zone	Old River	6/1/2020	9.22	0.62	23.83	274.04	7.98	7.89	93.43	6.03	1.48	37.72	3.94	40.90	23.87	270.50	0.14	0.66	2.24	1.75	0.05	4.72	14.01	47.55	37.07	0.93	9.84	3.32	2.66
A3860	37.938924	-121.342176	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	96.41	4.19	22.98	471.82	7.66	8.06	94.03	8.59	1.57	30.35	4.06	33.93	23.06	457.48	0.23	0.70	3.31	1.74	0.08	5.84	12.02	56.73	29.82	1.43	100.59	2.80	6.21
A3862	37.939157	-121.338529	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	97.77	4.62	22.95	464.62	7.65	8.13	94.73	8.64	1.52	30.12	3.98	34.05	23.02	449.26	0.23	0.65	3.26	1.67	0.08	5.67	11.43	57.40	29.49	1.43	102.38	2.79	6.26
A3858	37.940692	-121.344747	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	92.04	3.09	23.06	485.27	7.67	7.95	92.95	8.59	1.75	30.16	4.42	32.95	23.13	470.49	0.24	0.94	3.39	1.92	0.10	6.35	14.84	53.52	30.25	1.51	95.13	2.79	6.04
A3856	37.942861	-121.344854	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	85.95	2.93	23.07	485.91	7.67	7.95	92.94	8.75	1.84	29.71	4.61	32.36	23.13	470.66	0.24	1.05	3.39	1.96	0.10	6.51	15.95	52.47	30.03	1.50	88.87	2.76	5.99
A4534	37.943575	-121.558802	South Delta tidal transition zone	Old River	6/1/2020	9.18	1.02	23.96	272.44	8.05	7.89	93.61	5.93	1.45	37.56	3.90	40.98	23.99	274.80	0.13	0.66	2.12	1.80	0.03	4.62	14.29	45.99	39.02	0.63	10.21	3.31	2.73
A3854	37.944530	-121.341934	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	81.51	3.26	23.00	483.97	7.67	8.03	93.69	9.16	1.84	29.16	4.65	32.29	23.05	467.34	0.24	1.07	3.44	1.86	0.06	6.44	16.30	53.70	28.86	0.91	84.78	2.72	6.05
A5070	37.945972	-121.534306	South Delta tidal transition zone	Middle River	6/1/2020	19.06	1.62	24.29	324.47	7.79	8.05	96.13	6.15	1.72	46.19	4.45	48.53	24.24	320.42	0.16	1.22	2.34	1.79	0.00	5.35	22.74	43.83	25.72	0.01	20.68	3.91	2.79
A3852	37.946598	-121.339568	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	80.01	3.02	23.02	481.76	7.68	8.12	94.79	9.04	2.01	28.97	5.00	32.10	23.06	466.46	0.24	1.23	3.58	2.00	0.08	6.90	17.46	52.44	28.89	0.98	83.03	2.70	6.05
A4532	37.946261	-121.557868	South Delta tidal transition zone	Old River	6/1/2020	7.53	1.28	24.06	264.48	8.13	7.86	93.48	6.03	1.38	35.84	3.76	38.76	24.09	263.91	0.13	0.62	2.08	1.84	0.02	4.55	13.37	45.76	40.65	0.51	8.81	3.19	2.78
A3850	37.948366	-121.336868	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	79.31	2.54	23.12	472.93	7.70	8.23	96.18	8.75	2.40	29.00	5.71	32.00	23.15	459.52	0.23	1.50	3.88	2.34	0.19	7.93	18.57	49.79	29.36	2.09	81.85	2.71	6.05
A4530	37.948910	-121.559118	South Delta tidal transition zone	Old River	6/1/2020	5.82	1.45	24.02	256.94	8.18	7.86	93.43	6.14	1.36	34.58	3.70	37.03	24.06	252.85	0.13	0.56	2.09	1.82	0.02	4.50	12.47	46.56	40.57	0.44	7.27	3.10	2.79
A4528	37.951407	-121.561005	South Delta tidal transition zone	Old River	6/1/2020	5.12	1.68	23.94	253.40	8.22	7.89	93.65	6.22	1.37	34.07	3.70	36.62	24.00	249.03	0.13	0.56	2.12	1.80	0.03	4.53	12.45	46.87	39.76	0.59	6.80	3.06	2.80
A3837	37.951538	-121.334676	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	78.97	2.12	23.22	463.07	7.73	8.30	97.25	8.50	2.78	29.10	6.39	31.97	23.25	449.55	0.23	1.75	4.21	2.67	0.33	8.98	19.35	47.42	29.61	3.36	81.09	2.71	6.06
A3839	37.952136	-121.330928	San Joaquin tidal transition zone	Port of Stockton	6/1/2020	80.01	1.90	23.29	453.11	7.74	8.36	98.06	8.31	3.02	29.13	6.77	32.02	23.33	438.82	0.22	1.89	4.47	2.90	0.42	9.71	19.32	46.34	29.83	4.26	81.91	2.72	6.13
A5065	37.952444	-121.531413	South Delta tidal transition zone	Middle River	6/1/2020	18.86	1.32	24.39	318.90	7.84	8.08	96.60	6.12	1.73	44.55	4.37	46.92	24.21	317.95	0.16	1.17	2.28	1.79	0.00	5.24	22.30	43.43	34.42	0.00	20.17	3.80	2.79
A4526	37.952713	-121.564726	South Delta tidal transition zone	Old River	6/1/2020	5.04	1.96	23.72	251.52	8.29	7.97	94.27	6.37	1.34	34.04	3.64	36.84	23.85	246.88	0.12	0.51	2.16	1.72	0.03	4.44	11.37	48.74	38.66	0.56	7.00	3.06	2.78
A3834	37.952796	-121.339559	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	78.77	1.70	23.37	458.81	7.74	8.26	97.00	8.11	3.33	29.33	7.36	31.83	23.44	443.40	0.22	2.38	4.68	3.44	0.58	11.16	20.96	42.99	30.71	4.74	80.48	2.73	5.90
A3831	37.953927	-121.345056	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	80.93	1.77	23.53	452.08	7.75	8.24	97.13	7.61	4.15	29.80	8.81	32.08	23.59	440.48	0.22	3.04	4.71	4.20	0.88	12.89	23.38	36.82	32.61	6.74	82.70	2.76	5.70
A5063	37.954724	-121.529169	South Delta tidal transition zone	Middle River	6/1/2020	19.21	1.32	24.35	318.98	7.84	8.04	96.20	6.05	1.68	44.43	4.27	46.77	24.19	318.30	0.16	1.12	2.26	1.75	0.00	5.13	21.80	43.95	33.96	0.00	20.53	3.79	2.80
