CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A5134	37.890216	-121.489481	South Delta tidal transition zone	Middle River	8/1/2020	4.05	1.40	27.21	264.69	7.66	7.19	90.63	4.28	4.50	33.21	6.49	42.76	27.25	278.28	0.12	2.55	9.08	1.38	0.53	13.53	18.84	67.13	10.21	3.94	5.45	2.93	2.66
A4582	37.891242	-121.569236	South Delta tidal transition zone	Old River	8/1/2020	2.21	0.82	27.11	381.08	7.89	7.23	91.00	4.52	3.40	24.19	4.93	31.33	27.13	400.50	0.18	1.01	6.91	1.48	0.14	9.51	10.67	72.61	16.29	1.43	3.14	2.34	2.61
A5132	37.892782	-121.489431	South Delta tidal transition zone	Middle River	8/1/2020	3.89	1.36	27.26	263.38	7.70	7.38	93.04	4.14	4.42	32.87	6.42	42.37	27.29	277.25	0.12	2.63	9.00	1.42	0.48	13.58	19.39	66.29	10.45	3.56	5.26	2.90	2.65
A4580	37.893509	-121.567286	South Delta tidal transition zone	Old River	8/1/2020	2.37	0.82	27.10	378.67	7.88	7.22	90.85	4.47	3.47	24.40	5.01	31.54	27.13	398.04	0.18	1.06	7.04	1.46	0.18	9.76	10.90	72.07	15.06	1.80	3.20	2.35	2.62
A5130	37.894314	-121.492430	South Delta tidal transition zone	Middle River	8/1/2020	3.89	1.30	27.30	262.90	7.71	7.43	93.77	4.17	4.77	32.86	6.92	42.11	27.33	277.21	0.13	2.90	9.60	1.64	0.56	14.73	19.74	65.16	11.17	3.81	5.20	2.88	2.67
A4578	37.896269	-121.566332	South Delta tidal transition zone	Old River	8/1/2020	2.40	0.80	27.08	370.57	7.86	7.20	90.60	4.37	3.58	24.63	5.21	32.26	27.12	390.27	0.18	1.16	7.32	1.54	0.18	10.23	11.30	71.47	15.00	1.73	3.19	2.37	2.61
A5128	37.897091	-121.493411	South Delta tidal transition zone	Middle River	8/1/2020	3.80	1.27	27.34	262.38	7.73	7.54	95.24	4.12	4.83	32.81	7.04	41.93	27.38	276.97	0.13	3.06	9.89	1.69	0.60	15.30	20.05	64.61	11.03	3.93	5.07	2.88	2.67
A5126	37.898786	-121.496304	South Delta tidal transition zone	Middle River	8/1/2020	3.91	1.25	27.33	262.69	7.73	7.43	93.80	4.21	5.02	33.13	7.22	41.99	27.37	277.20	0.13	3.09	10.08	1.66	0.72	15.55	19.94	64.74	10.75	4.65	5.16	2.91	2.70
A4576	37.899029	-121.566669	South Delta tidal transition zone	Old River	8/1/2020	2.42	0.80	27.07	365.66	7.85	7.18	90.33	4.42	3.63	24.79	5.29	32.76	27.11	384.56	0.18	1.19	7.46	1.56	0.17	10.41	11.47	71.52	14.99	1.55	3.22	2.38	2.61
A4574	37.901167	-121.569087	South Delta tidal transition zone	Old River	8/1/2020	2.39	0.84	27.07	367.08	7.85	7.17	90.15	4.56	3.57	24.80	5.22	32.58	27.10	385.31	0.18	1.14	7.39	1.57	0.09	10.22	11.21	72.34	15.42	0.88	3.23	2.38	2.61
A5124	37.901632	-121.496955	South Delta tidal transition zone	Middle River	8/1/2020	3.90	1.23	27.35	262.73	7.74	7.49	94.55	4.22	5.11	33.13	7.35	41.97	27.39	277.38	0.13	3.17	10.62	1.66	0.79	16.26	19.55	65.24	10.27	4.85	5.13	2.91	2.69
A4572	37.902788	-121.572043	South Delta tidal transition zone	Old River	8/1/2020	2.43	0.93	27.08	372.14	7.86	7.15	89.96	4.84	3.48	24.81	5.10	32.24	27.10	389.88	0.18	1.01	7.43	1.58	0.04	10.06	10.11	73.76	15.70	0.35	3.35	2.38	2.60
A4570	37.905226	-121.571914	South Delta tidal transition zone	Old River	8/1/2020	2.47	0.99	27.10	377.51	7.87	7.15	89.93	5.11	3.46	24.91	5.07	32.19	27.13	395.16	0.18	0.91	7.78	1.57	0.05	10.31	8.99	75.26	15.32	0.46	3.45	2.39	2.59
A5120	37.906307	-121.500395	South Delta tidal transition zone	Middle River	8/1/2020	3.92	1.22	27.38	263.20	7.76	7.56	95.58	4.34	5.28	33.39	7.51	42.46	27.42	277.99	0.13	3.38	11.85	1.66	0.84	17.77	19.09	66.58	9.45	4.68	5.14	2.94	2.70
A4568	37.906829	-121.568896	South Delta tidal transition zone	Old River	8/1/2020	2.45	1.01	27.14	384.65	7.91	7.16	90.19	5.45	3.49	25.18	5.11	32.55	27.17	403.24	0.18	0.80	8.63	1.59	0.09	11.10	7.43	77.50	14.40	0.78	3.46	2.40	2.59
A5118	37.907225	-121.503383	South Delta tidal transition zone	Middle River	8/1/2020	3.96	1.25	27.37	263.22	7.75	7.51	94.85	4.29	5.27	33.43	7.44	42.52	27.41	277.92	0.13	3.30	11.47	1.74	0.74	17.32	19.19	66.04	10.25	4.16	5.21	2.94	2.71
A4566	37.908346	-121.565806	South Delta tidal transition zone	Old River	8/1/2020	2.41	0.96	27.19	390.57	7.95	7.22	90.99	5.81	3.60	25.67	5.27	33.60	27.22	410.93	0.19	0.72	10.04	1.60	0.12	12.49	5.98	80.02	12.89	1.02	3.37	2.44	2.60
A5115	37.908250	-121.507632	South Delta tidal transition zone	Middle River	8/1/2020	3.96	1.27	27.36	263.19	7.74	7.49	94.72	4.30	5.41	33.48	7.63	42.47	27.42	277.89	0.13	3.34	11.34	1.76	0.87	17.41	19.31	65.03	10.32	4.83	5.23	2.94	2.71
A4564	37.910061	-121.562974	South Delta tidal transition zone	Old River	8/1/2020	2.38	0.94	27.20	394.49	7.97	7.26	91.57	5.93	3.61	25.64	5.26	33.75	27.23	415.44	0.19	0.63	10.26	1.60	0.10	12.62	5.13	80.99	12.84	0.79	3.28	2.44	2.59
A5112	37.910635	-121.511610	South Delta tidal transition zone	Middle River	8/1/2020	3.83	1.24	27.43	263.08	7.77	7.64	96.72	4.37	5.58	33.35	7.91	42.27	27.48	278.05	0.13	3.54	12.01	1.78	1.02	18.37	19.30	65.35	9.74	5.52	5.07	2.94	2.71
A5110	37.909518	-121.516513	South Delta tidal transition zone	Middle River	8/1/2020	3.96	1.23	27.41	263.91	7.76	7.58	95.90	4.22	5.25	33.21	7.43	42.21	27.50	280.01	0.14	3.30	11.22	1.92	0.66	17.00	19.44	65.95	11.34	3.84	5.19	2.93	2.70
A5108	37.913449	-121.516001	South Delta tidal transition zone	Middle River	8/1/2020	3.98	1.22	27.47	262.92	7.77	7.62	96.50	4.32	5.57	33.14	7.83	42.13	27.51	278.23	0.13	3.59	11.67	1.81	0.93	17.96	19.99	64.99	10.20	5.10	5.20	2.92	2.70
A5106	37.913559	-121.517844	South Delta tidal transition zone	Middle River	8/1/2020	4.06	1.22	27.46	263.24	7.76	7.58	96.08	4.25	5.50	33.08	7.73	42.08	27.51	278.77	0.14	3.51	11.43	1.87	0.83	17.63	19.92	64.89	10.68	4.61	5.27	2.92	2.70
A5103	37.915397	-121.513012	South Delta tidal transition zone	Middle River	8/1/2020	3.91	1.21	27.48	262.73	7.77	7.63	96.74	4.55	5.70	33.04	7.98	41.89	27.50	277.75	0.13	3.67	12.13	1.69	1.12	18.57	19.75	65.34	9.13	5.98	5.12	2.92	2.71
A5101	37.918039	-121.514601	South Delta tidal transition zone	Middle River	8/1/2020	3.90	1.18	27.42	262.17	7.77	7.58	96.13	4.87	5.61	32.58	7.82	41.06	27.45	276.84	0.13	3.52	12.15	1.59	1.12	18.37	19.17	66.14	8.67	6.07	5.08	2.89	2.71
A4557	37.919204	-121.564443	South Delta tidal transition zone	Old River	8/1/2020	2.22	0.77	27.15	403.47	7.97	7.25	91.26	5.51	3.49	24.26	5.08	31.79	27.17	424.32	0.20	0.60	8.78	1.70	0.00	11.10	5.68	78.47	15.67	0.00	2.97	2.34	2.58
A4555	37.919986	-121.560821	South Delta tidal transition zone	Old River	8/1/2020	2.19	0.68	27.09	406.27	7.98	7.28	91.56	4.04	3.38	22.65	4.95	29.44	27.11	426.70	0.20	0.78	7.02	1.79	0.02	9.67	8.18	72.43	18.61	0.22	2.83	2.24	2.58
A5099	37.920036	-121.517204	South Delta tidal transition zone	Middle River	8/1/2020	3.94	1.17	27.39	261.86	7.77	7.59	96.02	4.78	5.48	32.28	7.67	40.63	27.42	276.31	0.13	3.39	11.98	1.65	1.02	18.03	18.80	66.45	9.17	5.61	5.11	2.87	2.70
A4553	37.920679	-121.557375	South Delta tidal transition zone	Old River	8/1/2020	2.23	0.69	27.09	405.82	8.00	7.33	92.26	3.76	3.43	22.41	5.04	29.38	27.11	426.35	0.19	0.88	7.16	1.76	0.16	10.01	8.81	71.28	17.84	1.52	2.88	2.23	2.59
A5097	37.921736	-121.519737	South Delta tidal transition zone	Middle River	8/1/2020	4.00	1.18	27.35	261.35	7.77	7.59	95.89	4.52	5.35	31.95	7.51	40.30	27.39	275.49	0.13	3.23	11.67	1.73	0.88	17.52	18.47	66.62	9.92	4.96	5.17	2.85	2.70
A4551	37.922117	-121.554831	South Delta tidal transition zone	Old River	8/1/2020	2.26	0.71	27.07	403.99	8.01	7.36	92.60	3.59	3.50	22.23	5.16	29.36	27.09	424.47	0.19	0.96	7.38	1.76	0.29	10.40	9.08	70.93	17.27	2.64	2.97	2.22	2.60
A5093	37.923492	-121.528072	South Delta tidal transition zone	Middle River	8/1/2020	4.00	1.22	27.28	264.21	7.77	7.56	95.33	4.11	5.09	31.21	7.12	39.68	27.32	278.55	0.14	2.95	10.76	1.55	0.85	16.17	18.18	66.55	9.64	5.19	5.21	2.80	2.67
A4549	37.924122	-121.557728	South Delta tidal transition zone	Old River	8/1/2020	2.22	0.74	27.05	407.64	8.01	7.33	92.23	3.51	3.45	21.93	5.07	29.05	27.07	427.93	0.20	0.91	7.01	1.82	0.20	9.94	9.14	70.55	18.45	1.86	2.95	2.20	2.59
A5091	37.926856	-121.527475	South Delta tidal transition zone	Middle River	8/1/2020	3.87	1.21	27.27	261.82	7.78	7.60	95.87	4.20	5.18	30.50	7.29	38.73	27.32	275.88	0.13	3.05	11.32	1.62	0.94	16.97	17.96	66.65	9.57	5.49	5.07	2.75	2.68
A4547	37.926798	-121.559160	South Delta tidal transition zone	Old River	8/1/2020	2.16	0.80	27.04	409.35	8.00	7.30	91.81	3.55	3.39	21.92	4.97	29.11	27.06	429.36	0.20	0.87	6.79	1.85	0.09	9.58	9.07	70.89	19.32	0.79	2.97	2.19	2.59
A5089	37.929751	-121.526855	South Delta tidal transition zone	Middle River	8/1/2020	3.78	1.17	27.27	261.13	7.80	7.65	96.54	4.24	5.18	29.73	7.32	37.69	27.31	274.83	0.13	3.03	11.81	1.72	0.85	17.44	17.42	67.67	9.91	4.81	4.95	2.70	2.68
A4545	37.929654	-121.558117	South Delta tidal transition zone	Old River	8/1/2020	2.20	0.83	27.03	409.26	7.99	7.29	91.69	3.60	3.37	22.13	4.95	29.55	27.05	429.32	0.20	0.89	6.69	1.77	0.13	9.44	9.36	71.02	19.03	1.21	3.04	2.21	2.59
A4543	37.932244	-121.557615	South Delta tidal transition zone	Old River	8/1/2020	2.14	0.84	27.03	408.87	7.99	7.27	91.33	3.58	3.27	22.43	4.84	29.71	27.04	428.71	0.19	0.83	6.41	1.71	0.08	9.00	8.94	71.40	19.26	0.72	2.99	2.24	2.59
A4541	37.934189	-121.560393	South Delta tidal transition zone	Old River	8/1/2020	2.10	0.82	27.02	412.47	8.00	7.28	91.50	3.49	3.22	22.08	4.77	29.01	27.04	432.90	0.20	0.74	6.34	1.72	0.03	8.88	8.29	71.55	19.38	0.37	2.91	2.20	2.58
A3867	37.935489	-121.331374	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	149.85	9.65	27.35	383.22	7.68	7.41	93.57	16.94	4.74	36.42	7.44	51.77	27.42	404.37	0.18	1.79	13.10	1.77	1.31	17.99	10.14	72.60	9.83	7.29	159.50	3.14	14.64
A5079	37.935177	-121.530537	South Delta tidal transition zone	Middle River	8/1/2020	3.76	1.18	27.21	262.76	7.81	7.61	95.91	4.09	5.08	29.12	7.17	37.10	27.25	276.75	0.13	3.01	11.19	1.78	0.70	16.65	18.04	67.22	10.80	4.16	5.01	2.67	2.67
A4539	37.936802	-121.561950	South Delta tidal transition zone	Old River	8/1/2020	2.09	0.82	27.01	410.19	8.00	7.30	91.72	3.41	3.29	22.07	4.86	28.99	27.03	430.29	0.20	0.77	6.39	1.78	0.06	9.06	8.27	70.62	19.65	0.65	2.92	2.20	2.57
A3865	37.936773	-121.334451	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	148.23	9.58	27.38	386.67	7.70	7.45	94.11	16.66	4.82	36.47	7.54	51.70	27.45	408.95	0.18	1.89	13.19	1.79	1.33	18.23	10.45	72.29	9.82	7.32	157.81	3.14	14.71
A3863	37.938889	-121.336807	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	146.79	9.22	27.41	390.04	7.71	7.51	95.00	16.84	4.90	36.66	7.61	52.00	27.48	412.54	0.18	1.93	13.21	1.83	1.34	18.31	10.55	72.11	9.97	7.31	156.01	3.15	14.62
A3861	37.939072	-121.340331	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	143.87	9.36	27.43	391.61	7.71	7.53	95.35	17.16	4.93	36.55	7.65	51.91	27.50	415.39	0.18	1.92	13.19	1.84	1.32	18.27	10.53	72.22	10.07	7.23	153.23	3.15	14.62
A3859	37.939517	-121.343659	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	142.68	9.34	27.44	392.69	7.71	7.52	95.20	17.28	4.93	36.64	7.64	51.80	27.51	416.89	0.18	1.92	13.19	1.85	1.30	18.26	10.53	72.25	10.15	7.13	152.02	3.15	14.55
A4537	37.939674	-121.561301	South Delta tidal transition zone	Old River	8/1/2020	2.13	0.84	27.00	402.75	7.97	7.27	91.29	3.39	3.38	22.16	4.96	29.37	27.01	422.38	0.20	0.82	6.47	1.80	0.08	9.24	8.55	70.06	19.55	0.83	2.98	2.21	2.57
A3857	37.941859	-121.345892	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	140.68	8.80	27.52	399.91	7.72	7.46	94.61	17.17	5.02	37.26	7.70	52.51	27.58	424.46	0.19	1.96	13.31	1.93	1.33	18.51	10.58	71.93	10.42	7.16	149.49	3.19	14.03
A4535	37.942274	-121.559671	South Delta tidal transition zone	Old River	8/1/2020	2.15	0.88	26.95	390.01	7.90	7.13	89.42	3.40	3.46	22.67	5.00	30.23	26.96	406.12	0.19	0.94	6.36	1.77	0.06	9.18	8.13	69.44	19.39	0.58	3.04	2.24	2.58
A3855	37.943500	-121.343193	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	141.47	8.74	27.50	396.38	7.71	7.49	94.88	17.56	5.00	37.12	7.68	52.57	27.57	420.70	0.18	1.92	13.20	1.94	1.30	18.34	10.49	71.98	10.56	7.10	150.21	3.18	14.04
A4533	37.944950	-121.560064	South Delta tidal transition zone	Old River	8/1/2020	2.17	0.90	26.92	390.47	7.88	7.07	88.66	3.41	3.41	22.75	4.92	30.23	26.94	406.73	0.19	0.96	6.18	1.69	0.04	8.88	7.15	69.66	19.18	0.42	3.07	2.25	2.58
A3853	37.945836	-121.341100	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	142.22	7.22	27.56	407.74	7.73	7.56	95.92	17.08	5.05	38.08	7.65	53.60	27.62	430.85	0.19	1.91	13.49	1.98	1.31	18.68	10.25	72.19	10.65	7.00	149.44	3.25	13.40
A3851	37.947241	-121.337986	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	144.31	6.05	27.55	408.37	7.73	7.79	98.79	17.76	5.08	38.78	7.64	54.48	27.62	426.39	0.19	1.89	13.46	2.05	1.25	18.63	10.17	72.29	10.99	6.72	150.36	3.29	13.45
A5069	37.947466	-121.534133	South Delta tidal transition zone	Middle River	8/1/2020	3.80	1.35	27.02	262.50	7.72	7.29	91.53	3.87	4.46	29.52	6.41	37.45	27.06	275.41	0.13	2.31	8.77	1.59	0.46	13.14	17.57	66.78	12.11	3.50	5.13	2.69	2.69
A4531	37.945646	-121.563374	South Delta tidal transition zone	Old River	8/1/2020	2.22	0.92	26.91	400.72	7.91	7.11	89.21	3.41	3.27	22.43	4.76	29.57	26.92	420.01	0.19	0.79	5.93	1.65	0.03	8.45	9.29	70.13	19.56	0.37	3.14	2.21	2.56
A3849	37.949764	-121.336068	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	143.64	5.77	27.60	438.55	7.78	7.93	100.72	15.64	5.11	40.97	7.66	56.61	27.67	461.19	0.21	1.82	14.15	1.93	1.38	19.27	9.46	73.40	10.00	7.16	149.40	3.44	13.33
A4529	37.950147	-121.560054	South Delta tidal transition zone	Old River	8/1/2020	2.14	1.02	26.90	401.56	7.95	7.12	89.28	3.48	3.25	22.23	4.72	29.45	26.91	416.26	0.19	0.86	5.84	1.57	0.05	8.29	6.66	70.58	19.06	0.60	3.27	2.21	2.58
A5066	37.951271	-121.532465	South Delta tidal transition zone	Middle River	8/1/2020	3.80	1.36	27.02	263.61	7.73	7.29	91.51	3.97	4.57	29.57	6.53	37.35	27.08	276.58	0.13	2.41	9.32	1.63	0.50	13.84	17.38	67.33	11.88	3.54	5.16	2.70	2.70
A3838	37.951978	-121.332779	San Joaquin tidal transition zone	Port of Stockton	8/1/2020	143.30	6.13	27.61	448.12	7.79	7.95	100.97	14.70	5.07	41.60	7.61	57.26	27.68	475.72	0.22	1.74	14.34	1.84	1.44	19.37	9.00	74.01	9.48	7.45	149.44	3.48	13.46
A3832	37.953333	-121.343328	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	140.78	5.42	27.72	488.54	7.87	7.81	99.34	10.20	5.16	41.41	7.65	55.17	27.77	530.60	0.24	1.74	15.68	1.62	1.75	20.84	8.44	75.13	7.83	8.37	146.20	3.46	13.41
A5064	37.953592	-121.530291	South Delta tidal transition zone	Middle River	8/1/2020	3.94	1.36	27.03	263.35	7.74	7.33	92.10	4.01	4.67	29.85	6.68	37.81	27.09	276.28	0.13	2.49	9.76	1.64	0.54	14.39	17.30	67.77	11.57	3.62	5.31	2.71	2.71
A3835	37.952799	-121.338007	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	142.14	5.75	27.65	460.38	7.81	7.91	100.53	13.41	5.10	41.58	7.65	56.54	27.71	494.54	0.23	1.74	14.78	1.73	1.57	19.85	8.80	74.46	8.77	7.87	147.89	3.48	13.26
A3830	37.954591	-121.346611	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	137.67	4.40	27.84	520.24	7.97	8.02	102.34	7.67	5.43	42.18	7.94	54.97	27.90	561.19	0.25	1.96	16.46	1.69	1.94	22.05	8.86	74.62	7.66	8.80	142.07	3.52	13.90
A3828	37.955519	-121.350099	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	135.70	4.20	27.91	521.12	8.01	8.12	103.71	7.47	5.61	42.08	8.17	54.61	27.96	559.97	0.25	2.19	16.77	1.75	2.05	22.71	9.59	73.84	7.74	9.00	139.90	3.51	14.07
A5062	37.956031	-121.528355	South Delta tidal transition zone	Middle River	8/1/2020	4.23	1.39	27.07	263.21	7.76	7.44	93.49	4.11	4.88	30.17	7.02	38.31	27.14	276.36	0.13	2.78	10.81	1.63	0.67	15.88	17.55	68.03	9.84	4.16	5.61	2.73	2.73
A3826	37.957045	-121.351648	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	131.79	3.58	28.06	532.56	8.10	8.39	107.40	6.43	5.89	42.46	8.58	54.33	28.12	572.71	0.25	2.59	18.15	1.77	2.29	24.68	10.36	73.58	7.20	9.29	135.36	3.53	14.29
A4523	37.957543	-121.565551	South Delta tidal transition zone	Old River	8/1/2020	1.96	1.11	26.92	440.30	8.06	7.19	90.20	3.52	2.83	20.72	4.15	27.26	26.93	459.84	0.21	0.39	5.41	1.46	0.00	7.33	5.27	73.90	19.97	0.01	3.07	2.11	2.57
A3824	37.957974	-121.356682	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	123.99	3.18	28.22	535.48	8.21	8.76	112.51	5.91	6.84	42.59	9.93	53.95	28.33	576.64	0.25	3.97	19.12	2.24	2.34	27.59	14.38	69.32	8.13	8.48	127.17	3.54	14.19
A5060	37.958340	-121.530392	South Delta tidal transition zone	Middle River	8/1/2020	4.36	1.39	27.06	263.83	7.76	7.42	93.29	4.10	4.85	29.99	6.94	38.21	27.13	277.04	0.13	2.77	10.62	1.53	0.71	15.65	17.72	67.86	8.18	4.53	5.75	2.72	2.71
A3822	37.959214	-121.360003	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	121.10	3.14	28.20	534.14	8.22	8.79	112.76	5.89	7.22	42.60	10.42	54.06	28.32	575.28	0.25	4.42	18.35	2.56	2.12	27.40	16.15	66.92	9.39	7.72	124.24	3.54	14.03
A4521	37.960578	-121.565723	South Delta tidal transition zone	Old River	8/1/2020	1.99	1.13	26.89	440.48	8.06	7.17	89.82	3.45	2.79	20.50	4.15	27.32	26.91	461.00	0.21	0.32	5.33	1.48	0.00	7.16	4.51	74.43	20.72	0.00	3.13	2.10	2.58
A3820	37.961402	-121.362402	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	115.43	2.79	28.18	533.75	8.20	8.75	112.30	5.44	7.34	42.83	10.47	54.42	28.25	575.17	0.25	4.66	16.47	2.81	1.75	25.69	18.09	64.16	10.92	6.82	118.21	3.56	13.60
A4519	37.962052	-121.568859	South Delta tidal transition zone	Old River	8/1/2020	2.05	1.15	26.90	443.38	8.09	7.21	90.35	3.53	2.74	20.40	4.08	27.15	26.91	464.49	0.22	0.31	5.32	1.39	0.01	7.05	4.33	75.41	19.77	0.18	3.19	2.09	2.57
A3818	37.963401	-121.365052	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	113.95	2.61	28.16	533.54	8.17	8.68	111.34	5.11	6.84	43.04	9.81	54.60	28.20	574.89	0.25	4.25	15.76	2.53	1.76	24.33	17.42	64.85	10.34	7.27	116.56	3.57	13.30
A5056	37.963838	-121.532531	South Delta tidal transition zone	Middle River	8/1/2020	4.50	1.36	27.05	264.84	7.76	7.39	92.88	4.04	4.70	29.15	6.71	37.30	27.13	278.11	0.14	2.63	10.00	1.49	0.65	14.82	17.73	67.46	7.60	4.38	5.87	2.66	2.69
A4517	37.963531	-121.572262	South Delta tidal transition zone	Old River	8/1/2020	2.10	1.12	26.91	444.00	8.09	7.24	90.87	3.62	2.76	20.44	4.08	27.09	26.92	465.17	0.22	0.32	5.60	1.38	0.06	7.38	4.41	75.76	18.69	0.83	3.21	2.10	2.55
A3816	37.965347	-121.367783	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	112.36	2.52	28.11	532.57	8.14	8.60	110.19	4.83	6.36	43.30	9.22	54.83	28.15	573.11	0.26	3.93	15.05	2.25	1.79	23.04	17.07	65.31	9.75	7.78	114.88	3.59	12.97
A4515	37.966318	-121.573424	South Delta tidal transition zone	Old River	8/1/2020	2.11	1.12	26.90	444.36	8.12	7.30	91.56	3.68	2.71	20.42	4.01	27.05	26.91	465.56	0.22	0.34	5.55	1.36	0.04	7.30	4.64	75.94	18.66	0.51	3.21	2.09	2.55
A5054	37.966677	-121.533138	South Delta tidal transition zone	Middle River	8/1/2020	4.45	1.35	27.05	265.01	7.76	7.40	92.96	4.03	4.70	29.09	6.71	36.99	27.14	278.31	0.14	2.64	10.04	1.54	0.64	14.89	17.71	67.40	9.11	4.29	5.80	2.66	2.69
A3814	37.967417	-121.370365	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	107.43	2.51	28.02	528.04	8.06	8.43	107.88	4.43	5.92	43.97	8.70	55.63	28.08	565.40	0.25	3.80	13.59	2.03	1.56	21.02	18.19	64.59	9.64	7.37	109.94	3.63	12.45
A4513	37.969262	-121.573184	South Delta tidal transition zone	Old River	8/1/2020	2.11	1.14	26.88	444.74	8.12	7.31	91.63	3.65	2.67	20.37	3.95	27.04	26.89	465.68	0.22	0.33	5.37	1.35	0.02	7.08	4.58	75.80	19.13	0.23	3.22	2.08	2.55
A3812	37.969723	-121.372695	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	101.90	2.58	27.96	519.86	7.96	8.23	105.09	4.03	5.41	45.09	8.12	56.81	28.02	556.70	0.25	3.69	12.09	1.77	1.33	18.83	19.63	64.19	9.38	7.02	104.48	3.70	11.94
A3810	37.971948	-121.375066	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	98.09	2.61	27.87	512.97	7.90	8.11	103.46	3.87	5.00	45.82	7.60	57.89	27.94	550.21	0.25	3.33	11.58	1.62	1.18	17.69	18.70	65.61	9.14	6.68	100.70	3.75	11.58
A5658	37.972135	-121.520436	South Delta tidal transition zone	Empire Cut	8/1/2020	5.54	1.41	27.14	258.53	7.76	7.46	93.86	4.30	5.12	32.14	7.29	41.24	27.21	271.84	0.13	3.01	12.22	1.46	0.95	17.58	17.35	69.22	8.40	5.45	6.95	2.86	2.82
A5656	37.972156	-121.516738	South Delta tidal transition zone	Empire Cut	8/1/2020	5.80	1.45	27.15	258.69	7.77	7.51	94.53	4.43	5.24	33.46	7.40	41.80	27.21	272.02	0.13	3.08	13.06	1.44	1.04	18.58	16.61	70.28	7.75	5.24	7.26	2.94	2.89
A5651	37.971858	-121.507660	South Delta tidal transition zone	Empire Cut	8/1/2020	7.76	1.51	27.16	261.12	7.77	7.63	96.06	4.55	5.41	36.22	7.63	46.15	27.24	274.80	0.13	3.39	12.81	1.49	1.11	18.65	18.23	68.64	7.94	2.21	9.32	3.12	3.05
A5660	37.971836	-121.524110	South Delta tidal transition zone	Empire Cut	8/1/2020	5.37	1.38	27.13	258.57	7.76	7.43	93.52	4.21	5.10	31.66	7.29	41.07	27.20	271.79	0.13	3.06	11.30	1.52	0.88	16.66	18.72	67.32	9.24	5.31	6.75	2.83	2.79
A5664	37.971594	-121.531431	South Delta tidal transition zone	Empire Cut	8/1/2020	4.43	1.32	27.05	263.57	7.77	7.43	93.29	4.06	5.01	29.70	7.13	37.27	27.14	276.41	0.14	3.01	10.04	1.72	0.65	15.44	19.49	65.01	10.76	4.24	5.75	2.70	2.70
A4511	37.972106	-121.573690	South Delta tidal transition zone	Old River	8/1/2020	2.17	1.17	26.84	446.70	8.14	7.32	91.64	3.62	2.55	20.29	3.80	27.07	26.85	466.94	0.22	0.25	4.77	1.25	0.00	6.30	3.88	75.71	19.95	0.07	3.33	2.08	2.54
A5662	37.971264	-121.527640	South Delta tidal transition zone	Empire Cut	8/1/2020	4.64	1.32	27.08	259.80	7.76	7.43	93.42	4.08	5.13	30.30	7.34	39.15	27.17	272.59	0.14	3.18	9.90	1.65	0.74	15.42	20.78	64.00	10.24	4.82	5.96	2.74	2.73
A5632	37.973702	-121.510631	South Delta tidal transition zone	Latham Slough	8/1/2020	6.82	1.50	27.15	259.88	7.78	7.61	95.81	4.55	5.40	35.56	7.64	44.49	27.23	273.52	0.13	3.37	13.33	1.52	1.09	19.18	17.58	69.53	7.92	3.07	8.34	3.08	2.99
